,state_name,city_name,vacinados,perc_vacinados,imunizados,perc_imunizados,nao_vacinados
3481,São Paulo,Ibirarema,820.0,10.58,241.0,3.11,6933
3482,São Paulo,Ibitinga,5386.0,8.97,1735.0,2.89,54647
3483,São Paulo,Ibiúna,4713.0,5.98,1391.0,1.76,74165
3484,São Paulo,Icém,706.0,8.56,197.0,2.39,7537
3485,São Paulo,Iepê,975.0,11.95,298.0,3.65,7184
3486,São Paulo,Igaraçu do Tietê,1290.0,5.23,301.0,1.22,23384
3487,São Paulo,Igarapava,2437.0,8.01,789.0,2.59,27995
3488,São Paulo,Igaratá,996.0,10.45,252.0,2.64,8538
3489,São Paulo,Iguape,3091.0,10.02,793.0,2.57,27766
3490,São Paulo,Ilhabela,2491.0,7.12,772.0,2.21,32479
3491,São Paulo,Ilha Comprida,1109.0,9.93,260.0,2.33,10057
3492,São Paulo,Ilha Solteira,3340.0,12.52,944.0,3.54,23346
3493,São Paulo,Indaiatuba,18486.0,7.35,5892.0,2.34,233141
3494,São Paulo,Indiana,603.0,12.34,144.0,2.95,4282
3495,São Paulo,Indiaporã,634.0,16.27,156.0,4.0,3263
3496,São Paulo,Inúbia Paulista,456.0,11.43,133.0,3.33,3535
3497,São Paulo,Ipaussu,1246.0,8.32,377.0,2.52,13725
3498,São Paulo,Iperó,1717.0,4.62,418.0,1.13,35416
3499,São Paulo,Ipeúna,463.0,6.14,119.0,1.58,7083
3500,São Paulo,Ipiguá,568.0,10.53,140.0,2.6,4824
3501,São Paulo,Iporanga,589.0,13.96,377.0,8.94,3629
3502,São Paulo,Ipuã,1115.0,6.8,343.0,2.09,15294
3503,São Paulo,Iracemápolis,1634.0,6.74,474.0,1.96,22601
3504,São Paulo,Irapuã,941.0,11.77,328.0,4.1,7052
3505,São Paulo,Irapuru,852.0,10.27,185.0,2.23,7442
3506,São Paulo,Itaberá,1240.0,7.06,232.0,1.32,16316
3507,São Paulo,Itaí,1956.0,7.21,507.0,1.87,25169
3508,São Paulo,Itajobi,1536.0,10.06,453.0,2.97,13726
3509,São Paulo,Itaju,400.0,10.43,94.0,2.45,3435
3510,São Paulo,Itanhaém,6441.0,6.33,2870.0,2.82,95375
3511,São Paulo,Itaóca,423.0,12.71,230.0,6.91,2905
3512,São Paulo,Itapecerica da Serra,8317.0,4.73,3298.0,1.88,167376
3513,São Paulo,Itapetininga,20570.0,12.55,5992.0,3.66,143331
3514,São Paulo,Itapeva,8541.0,9.05,2475.0,2.62,85813
3515,São Paulo,Itapevi,9239.0,3.89,3235.0,1.36,228461
3516,São Paulo,Itapira,5441.0,7.28,2037.0,2.72,69332
3517,São Paulo,Itapirapuã Paulista,306.0,7.22,79.0,1.86,3935
3518,São Paulo,Itápolis,4343.0,10.07,1331.0,3.09,38777
3519,São Paulo,Itaporanga,1469.0,9.7,399.0,2.63,13680
3520,São Paulo,Itapuí,1147.0,8.2,321.0,2.29,12845
3521,São Paulo,Itapura,453.0,9.23,127.0,2.59,4453
3522,São Paulo,Itaquaquecetuba,9835.0,2.65,1406.0,0.38,360986
3523,São Paulo,Itararé,3042.0,6.02,816.0,1.62,47461
3524,São Paulo,Itariri,1223.0,7.01,369.0,2.12,16213
3525,São Paulo,Itatiba,9124.0,7.55,3136.0,2.59,111734
3526,São Paulo,Itatinga,1426.0,6.89,349.0,1.69,19271
3527,São Paulo,Itirapina,1107.0,6.1,441.0,2.43,17050
3528,São Paulo,Itirapuã,538.0,8.28,145.0,2.23,5961
3529,São Paulo,Itobi,772.0,9.85,207.0,2.64,7069
3530,São Paulo,Itu,12688.0,7.29,4008.0,2.3,161251
3531,São Paulo,Itupeva,2578.0,4.21,817.0,1.33,58674
3532,São Paulo,Ituverava,3182.0,7.61,1320.0,3.16,38642
3533,São Paulo,Jaborandi,894.0,12.9,298.0,4.3,6035
3534,São Paulo,Jaboticabal,7370.0,9.54,2257.0,2.92,69893
3535,São Paulo,Jacareí,21504.0,9.2,6678.0,2.86,212158
3536,São Paulo,Jaci,803.0,11.36,342.0,4.84,6264
3537,São Paulo,Jacupiranga,1463.0,8.19,386.0,2.16,16403
3538,São Paulo,Jaguariúna,4943.0,8.6,1079.0,1.88,52545
3539,São Paulo,Jales,7076.0,14.41,2236.0,4.55,42031
3540,São Paulo,Jambeiro,394.0,5.97,157.0,2.38,6208
3541,São Paulo,Jandira,4591.0,3.67,1577.0,1.26,120346
3542,São Paulo,Jardinópolis,2423.0,5.46,792.0,1.78,41957
3543,São Paulo,Jarinu,2101.0,6.99,669.0,2.23,27943
3544,São Paulo,Jaú,14303.0,9.52,5499.0,3.66,135949
3545,São Paulo,Jeriquara,319.0,10.1,89.0,2.82,2840
3546,São Paulo,Joanópolis,1340.0,10.14,387.0,2.93,11880
3547,São Paulo,João Ramalho,279.0,6.17,81.0,1.79,4244
3548,São Paulo,José Bonifácio,3566.0,9.63,1258.0,3.4,33449
3549,São Paulo,Júlio Mesquita,311.0,6.51,76.0,1.59,4465
3550,São Paulo,Jumirim,254.0,7.54,65.0,1.93,3113
3551,São Paulo,Jundiaí,35420.0,8.45,11074.0,2.64,383542
3552,São Paulo,Junqueirópolis,2350.0,11.36,732.0,3.54,18329
3553,São Paulo,Juquiá,1546.0,8.22,320.0,1.7,17266
3554,São Paulo,Juquitiba,2398.0,7.63,777.0,2.47,29046
3555,São Paulo,Lagoinha,664.0,13.56,213.0,4.35,4232
3556,São Paulo,Laranjal Paulista,2546.0,8.93,803.0,2.82,25970
3557,São Paulo,Lavínia,627.0,5.23,166.0,1.39,11353
3558,São Paulo,Lavrinhas,414.0,5.7,120.0,1.65,6846
3559,São Paulo,Leme,6800.0,6.58,2027.0,1.96,96591
3560,São Paulo,Lençóis Paulista,5074.0,7.41,1640.0,2.4,63358
3561,São Paulo,Limeira,21740.0,7.1,3937.0,1.29,284374
3562,São Paulo,Lindóia,769.0,9.64,207.0,2.59,7211
3563,São Paulo,Lins,7466.0,9.57,3139.0,4.02,70547
3564,São Paulo,Lorena,6860.0,7.73,2329.0,2.63,81846
3565,São Paulo,Lourdes,307.0,13.41,95.0,4.15,1982
3566,São Paulo,Louveira,2663.0,5.45,941.0,1.92,46222
3567,São Paulo,Lucélia,1952.0,8.98,756.0,3.48,19795
3568,São Paulo,Lucianópolis,309.0,12.91,61.0,2.55,2085
3569,São Paulo,Luís Antônio,763.0,5.1,276.0,1.85,14184
3570,São Paulo,Luiziânia,448.0,7.74,111.0,1.92,5342
3571,São Paulo,Lupércio,460.0,10.03,123.0,2.68,4124
3572,São Paulo,Lutécia,422.0,15.93,140.0,5.29,2227
3573,São Paulo,Macatuba,1442.0,8.4,496.0,2.89,15721
3574,São Paulo,Macaubal,988.0,12.17,305.0,3.76,7132
3575,São Paulo,Macedônia,229.0,6.19,67.0,1.81,3469
3576,São Paulo,Magda,466.0,14.94,115.0,3.69,2653
3577,São Paulo,Mairinque,3385.0,7.18,961.0,2.04,43765
3578,São Paulo,Mairiporã,6388.0,6.38,1697.0,1.69,93791
3579,São Paulo,Manduri,948.0,9.63,224.0,2.28,8898
3580,São Paulo,Marabá Paulista,351.0,6.0,80.0,1.37,5502
3581,São Paulo,Maracaí,1168.0,8.34,462.0,3.3,12834
3582,São Paulo,Marapoama,310.0,10.23,97.0,3.2,2721
3583,São Paulo,Mariápolis,339.0,8.3,105.0,2.57,3745
3584,São Paulo,Marília,24188.0,10.13,10149.0,4.25,214694
3585,São Paulo,Marinópolis,422.0,19.98,126.0,5.97,1690
3586,São Paulo,Martinópolis,2535.0,9.58,666.0,2.52,23926
3587,São Paulo,Matão,6671.0,8.02,2225.0,2.68,76499
3588,São Paulo,Mauá,25347.0,5.36,10810.0,2.29,447565
3589,São Paulo,Mendonça,448.0,8.16,235.0,4.28,5042
3590,São Paulo,Meridiano,442.0,11.52,98.0,2.55,3394
3591,São Paulo,Mesópolis,134.0,7.02,62.0,3.25,1774
3592,São Paulo,Miguelópolis,1929.0,8.68,471.0,2.12,20297
3593,São Paulo,Mineiros do Tietê,1140.0,8.83,273.0,2.11,11768
3594,São Paulo,Miracatu,1413.0,7.14,391.0,1.98,18366
3595,São Paulo,Mira Estrela,422.0,13.67,96.0,3.11,2664
3596,São Paulo,Mirandópolis,2701.0,9.14,1023.0,3.46,26863
3597,São Paulo,Mirante do Paranapanema,1821.0,9.97,577.0,3.16,16438
3598,São Paulo,Mirassol,5839.0,9.76,1569.0,2.62,53985
3599,São Paulo,Mirassolândia,530.0,10.88,190.0,3.9,4341
3600,São Paulo,Mococa,7399.0,10.74,2334.0,3.39,61486
3601,São Paulo,Mogi das Cruzes,30715.0,6.89,10253.0,2.3,415127
3602,São Paulo,Mogi Guaçu,12760.0,8.4,4173.0,2.75,139128
3603,São Paulo,Mogi Mirim,9257.0,9.93,3235.0,3.47,83932
3604,São Paulo,Mombuca,448.0,12.83,227.0,6.5,3045
3605,São Paulo,Monções,346.0,15.32,105.0,4.65,1913
3606,São Paulo,Mongaguá,3126.0,5.51,488.0,0.86,53576
3607,São Paulo,Monte Alegre do Sul,952.0,11.84,227.0,2.82,7086
3608,São Paulo,Monte Alto,5238.0,10.37,1677.0,3.32,45260
3609,São Paulo,Monte Aprazível,2489.0,9.92,1011.0,4.03,22598
3610,São Paulo,Monte Azul Paulista,2031.0,10.68,599.0,3.15,16977
3611,São Paulo,Monte Castelo,564.0,13.54,148.0,3.55,3602
3612,São Paulo,Monteiro Lobato,447.0,9.61,129.0,2.77,4206
3613,São Paulo,Monte Mor,3644.0,6.1,810.0,1.36,56128
3614,São Paulo,Morro Agudo,2379.0,7.22,855.0,2.59,30589
3615,São Paulo,Morungaba,912.0,6.7,233.0,1.71,12710
3616,São Paulo,Motuca,341.0,7.17,80.0,1.68,4417
3617,São Paulo,Murutinga do Sul,715.0,15.94,215.0,4.79,3771
3618,São Paulo,Nantes,242.0,7.7,97.0,3.09,2899
3619,São Paulo,Narandiba,483.0,9.94,145.0,2.99,4374
3620,São Paulo,Natividade da Serra,573.0,8.6,200.0,3.0,6088
3621,São Paulo,Nazaré Paulista,1667.0,9.0,340.0,1.84,16857
3622,São Paulo,Neves Paulista,1414.0,15.83,403.0,4.51,7516
3623,São Paulo,Nhandeara,1587.0,13.83,406.0,3.54,9891
3624,São Paulo,Nipoã,348.0,6.68,71.0,1.36,4865
3625,São Paulo,Nova Aliança,782.0,11.21,250.0,3.59,6191
3626,São Paulo,Nova Campina,531.0,5.44,148.0,1.52,9224
3627,São Paulo,Nova Canaã Paulista,285.0,15.15,63.0,3.35,1596
3628,São Paulo,Nova Castilho,175.0,13.81,51.0,4.03,1092
3629,São Paulo,Nova Europa,824.0,7.37,214.0,1.91,10362
3630,São Paulo,Nova Granada,2041.0,9.49,653.0,3.04,19459
3631,São Paulo,Nova Guataporanga,297.0,12.82,60.0,2.59,2019
3632,São Paulo,Nova Independência,340.0,8.57,106.0,2.67,3629
3633,São Paulo,Novais,270.0,4.63,60.0,1.03,5560
3634,São Paulo,Nova Luzitânia,332.0,8.1,78.0,1.9,3769
3635,São Paulo,Nova Odessa,3673.0,6.1,1003.0,1.67,56501
3636,São Paulo,Novo Horizonte,4148.0,10.1,1541.0,3.75,36904
3637,São Paulo,Nuporanga,770.0,10.36,274.0,3.69,6662
3638,São Paulo,Ocauçu,447.0,10.42,104.0,2.42,3842
3639,São Paulo,Óleo,285.0,11.42,74.0,2.96,2211
3640,São Paulo,Olímpia,5534.0,10.1,1519.0,2.77,49238
3641,São Paulo,Onda Verde,439.0,10.02,119.0,2.72,3942
3642,São Paulo,Oriente,726.0,11.14,219.0,3.36,5789
3643,São Paulo,Orindiúva,393.0,5.56,160.0,2.26,6673
3644,São Paulo,Orlândia,2331.0,5.29,981.0,2.23,41697
3645,São Paulo,Osasco,45362.0,6.49,11149.0,1.6,653056
3646,São Paulo,Oscar Bressane,374.0,14.37,107.0,4.11,2229
3647,São Paulo,Osvaldo Cruz,3870.0,11.77,1250.0,3.8,29009
3648,São Paulo,Ourinhos,12531.0,11.04,3524.0,3.1,101011
3649,São Paulo,Ouroeste,1076.0,10.39,374.0,3.61,9285
3650,São Paulo,Ouro Verde,985.0,11.5,331.0,3.87,7577
3651,São Paulo,Pacaembu,1396.0,9.83,271.0,1.91,12801
3652,São Paulo,Palestina,1420.0,10.96,418.0,3.23,11537
3653,São Paulo,Palmares Paulista,607.0,4.57,198.0,1.49,12668
3654,São Paulo,Palmeira d'Oeste,1353.0,14.58,402.0,4.33,7930
3655,São Paulo,Palmital,2631.0,11.84,716.0,3.22,19590
3656,São Paulo,Panorama,1378.0,8.73,370.0,2.35,14399
3657,São Paulo,Paraguaçu Paulista,3301.0,7.22,1059.0,2.32,42402
3658,São Paulo,Paraibuna,1890.0,10.37,580.0,3.18,16332
3659,São Paulo,Paraíso,647.0,10.02,226.0,3.5,5807
3660,São Paulo,Paranapanema,1462.0,7.24,494.0,2.45,18735
3661,São Paulo,Paranapuã,414.0,10.15,105.0,2.57,3664
3662,São Paulo,Parapuã,1849.0,16.86,324.0,2.96,9115
3663,São Paulo,Pardinho,646.0,10.04,137.0,2.13,5789
3664,São Paulo,Pariquera-Açu,2633.0,13.4,1061.0,5.4,17015
3665,São Paulo,Parisi,294.0,13.6,82.0,3.79,1867
3666,São Paulo,Patrocínio Paulista,1265.0,8.62,425.0,2.9,13405
3667,São Paulo,Paulicéia,555.0,7.53,134.0,1.82,6811
3668,São Paulo,Paulínia,7088.0,6.48,2092.0,1.91,102336
3669,São Paulo,Paulistânia,198.0,10.8,56.0,3.06,1635
3670,São Paulo,Paulo de Faria,935.0,10.45,351.0,3.92,8010
3671,São Paulo,Pederneiras,3718.0,7.96,1066.0,2.28,42969
3672,São Paulo,Pedra Bela,652.0,10.7,134.0,2.2,5441
3673,São Paulo,Pedranópolis,355.0,14.23,102.0,4.09,2139
3674,São Paulo,Pedregulho,1374.0,8.21,459.0,2.74,15370
3675,São Paulo,Pedreira,4213.0,8.79,1179.0,2.46,43706
3676,São Paulo,Pedrinhas Paulista,329.0,10.64,101.0,3.27,2764
3677,São Paulo,Pedro de Toledo,916.0,8.08,222.0,1.96,10415
3678,São Paulo,Penápolis,7240.0,11.42,2339.0,3.69,56167
3679,São Paulo,Pereira Barreto,2344.0,9.13,418.0,1.63,23325
3680,São Paulo,Pereiras,827.0,9.54,164.0,1.89,7841
3681,São Paulo,Peruíbe,5429.0,7.95,980.0,1.44,62855
3682,São Paulo,Piacatu,659.0,11.02,205.0,3.43,5321
3683,São Paulo,Piedade,2820.0,5.1,339.0,0.61,52528
3684,São Paulo,Pilar do Sul,2265.0,7.76,630.0,2.16,26920
3685,São Paulo,Pindamonhangaba,11703.0,6.95,4095.0,2.43,156625
3686,São Paulo,Pindorama,1821.0,10.68,650.0,3.81,15228
3687,São Paulo,Pinhalzinho,1299.0,8.54,339.0,2.23,13908
3688,São Paulo,Piquerobi,619.0,16.77,216.0,5.85,3073
3689,São Paulo,Piquete,941.0,6.89,252.0,1.85,12716
3690,São Paulo,Piracaia,2342.0,8.58,628.0,2.3,24961
3691,São Paulo,Piracicaba,27616.0,6.83,8960.0,2.22,376526
3692,São Paulo,Piraju,3395.0,11.39,920.0,3.09,26411
3693,São Paulo,Pirajuí,2087.0,8.19,589.0,2.31,23405
3694,São Paulo,Pirangi,1300.0,11.39,351.0,3.07,10117
3695,São Paulo,Pirapora do Bom Jesus,644.0,3.41,165.0,0.87,18251
3696,São Paulo,Pirapozinho,2384.0,8.66,654.0,2.38,25143
3697,São Paulo,Pirassununga,8344.0,10.92,2799.0,3.66,68065
3698,São Paulo,Piratininga,1628.0,11.94,651.0,4.77,12008
3699,São Paulo,Pitangueiras,2399.0,6.04,940.0,2.37,37320
3700,São Paulo,Planalto,452.0,8.63,123.0,2.35,4785
3701,São Paulo,Platina,288.0,8.11,68.0,1.92,3262
3702,São Paulo,Poá,5836.0,4.97,2805.0,2.39,111616
3703,São Paulo,Poloni,783.0,12.92,251.0,4.14,5276
3704,São Paulo,Pompéia,2513.0,11.42,831.0,3.77,19501
3705,São Paulo,Pongaí,419.0,12.27,120.0,3.51,2997
3706,São Paulo,Pontal,2363.0,4.73,776.0,1.55,47598
3707,São Paulo,Pontalinda,381.0,8.23,86.0,1.86,4247
3708,São Paulo,Pontes Gestal,276.0,10.71,67.0,2.6,2301
3709,São Paulo,Populina,625.0,14.99,167.0,4.01,3544
3710,São Paulo,Porangaba,1074.0,10.82,228.0,2.3,8851
3711,São Paulo,Porto Feliz,3815.0,7.18,1263.0,2.38,49283
3712,São Paulo,Porto Ferreira,5217.0,9.29,1159.0,2.06,50933
3713,São Paulo,Potim,1100.0,4.46,617.0,2.5,23543
3714,São Paulo,Potirendaba,1907.0,10.98,537.0,3.09,15454
3715,São Paulo,Pracinha,190.0,4.64,77.0,1.88,3903
3716,São Paulo,Pradópolis,758.0,3.53,107.0,0.5,20738
3717,São Paulo,Praia Grande,9654.0,2.97,2271.0,0.7,315419
3718,São Paulo,Pratânia,346.0,6.58,94.0,1.79,4915
3719,São Paulo,Presidente Alves,343.0,8.38,84.0,2.05,3751
3720,São Paulo,Presidente Bernardes,2127.0,16.23,692.0,5.28,10979
3721,São Paulo,Presidente Epitácio,4050.0,9.16,1065.0,2.41,40150
3722,São Paulo,Presidente Prudente,26127.0,11.42,8549.0,3.74,202616
3723,São Paulo,Presidente Venceslau,5460.0,13.82,1439.0,3.64,34056
3724,São Paulo,Promissão,4884.0,12.08,1466.0,3.63,35548
3725,São Paulo,Quadra,262.0,6.89,48.0,1.26,3542
